paper_id,year,track,team_number,school,title,award_level,award_confidence,page_count,char_count,extract_status,file_relpath,rendered_pages,notes
2016_A_A10294006_dda5f369,2016,A,10294006,河海大学,（由组委会填写）,待确认,low,71,72158,ok,2016年中国研究生数学建模竞赛优秀论文/A10294006.pdf,,
2016_B_B10013022_7ea39357,2016,B,10013022,北京邮电大学,（由组委会填写）,待确认,low,26,25223,ok,2016年中国研究生数学建模竞赛优秀论文/B10013022.pdf,,
2016_B_B10248299_80cb767d,2016,B,10248299,上海交通大学,（由组委会填写）,待确认,low,34,41933,ok,2016年中国研究生数学建模竞赛优秀论文/B10248299.pdf,,
2016_B_B10273004_19a1f397,2016,B,10273004,上海对外经贸大学,（由组委会填写）,待确认,low,41,31566,ok,2016年中国研究生数学建模竞赛优秀论文/B10273004.pdf,,检测到广告/联系方式水印（未修改原文）
2016_B_B11117004_ff8c3dde,2016,B,11117004,,具有遗传性疾病和性状的遗传位点分析,待确认,low,27,36171,ok,2016年中国研究生数学建模竞赛优秀论文/B11117004.pdf,,
2016_X_BK0209_03d6984c,2016,,,华东师范大学,（由组委会填写）,待确认,low,34,47502,ok,2016年中国研究生数学建模竞赛优秀论文/BK0209.pdf,,检测到广告/联系方式水印（未修改原文）
2016_X_BK0247_1713941d,2016,,,,1.1 问题背景,待确认,low,23,28276,ok,2016年中国研究生数学建模竞赛优秀论文/BK0247.pdf,,
2016_C_C10287048_7c8a4972,2016,C,10287048,南京航空航天大学,（由组委会填写）,待确认,low,29,49230,ok,2016年中国研究生数学建模竞赛优秀论文/C10287048.pdf,,检测到广告/联系方式水印（未修改原文）
2016_C_C10423010_2919dd60,2016,C,10423010,中国海洋大学,（由组委会填写）,待确认,low,36,28765,ok,2016年中国研究生数学建模竞赛优秀论文/C10423010.pdf,,检测到广告/联系方式水印（未修改原文）
2016_C_C10534002_9f50ff5f,2016,C,10534002,湖南科技大学,（由组委会填写）,待确认,low,65,92397,ok,2016年中国研究生数学建模竞赛优秀论文/C10534002.pdf,,检测到广告/联系方式水印（未修改原文）
2016_C_C11660022_0ec013d7,2016,C,11660022,重庆理工大学,（由组委会填写）,待确认,low,44,68736,ok,2016年中国研究生数学建模竞赛优秀论文/C11660022.pdf,,检测到广告/联系方式水印（未修改原文）
2016_C_C80138004_57b19546,2016,C,80138004,,（由组委会填写）,待确认,low,25,18320,ok,2016年中国研究生数学建模竞赛优秀论文/C80138004.pdf,,
2016_C_C90110002_1d0ee441,2016,C,90110002,,（由组委会填写）,待确认,low,32,34501,ok,2016年中国研究生数学建模竞赛优秀论文/C90110002.pdf,,检测到广告/联系方式水印（未修改原文）
2016_D_D10248021_f57b60f7,2016,D,10248021,上海交通大学,（由组委会填写）,待确认,low,55,65424,ok,2016年中国研究生数学建模竞赛优秀论文/D10248021.pdf,,
2016_D_D10252015_d84956c9,2016,D,10252015,上海理工大学,（由组委会填写）,待确认,low,36,46027,ok,2016年中国研究生数学建模竞赛优秀论文/D10252015.pdf,,检测到广告/联系方式水印（未修改原文）
2016_D_D10291002_ae527b47,2016,D,10291002,南京工业大学,（由组委会填写）,待确认,low,37,30446,ok,2016年中国研究生数学建模竞赛优秀论文/D10291002.pdf,,检测到广告/联系方式水印（未修改原文）
2016_D_D83285024_4baefbdb,2016,D,83285024,,（由组委会填写）,待确认,low,54,58944,ok,2016年中国研究生数学建模竞赛优秀论文/D83285024.pdf,,检测到广告/联系方式水印（未修改原文）
2016_D_D90059029_5941efa8,2016,D,90059029,火箭军工程大学,（由组委会填写）,待确认,low,35,68655,ok,2016年中国研究生数学建模竞赛优秀论文/D90059029.pdf,,
2016_X_DK0003_e006bcfe,2016,,,中国科学院,（由组委会填写）,待确认,low,56,75795,ok,2016年中国研究生数学建模竞赛优秀论文/DK0003.pdf,,
2016_E_E10058003_6355e4e9,2016,E,10058003,天津工业大学,（由组委会填写）,待确认,low,76,116164,ok,2016年中国研究生数学建模竞赛优秀论文/E10058003.pdf,,检测到广告/联系方式水印（未修改原文）
2016_E_E10058009_e94c94c9,2016,E,10058009,天津工业大学,（由组委会填写）,待确认,low,54,101052,ok,2016年中国研究生数学建模竞赛优秀论文/E10058009.pdf,,检测到广告/联系方式水印（未修改原文）
2016_E_E10327023_24c1f9fa,2016,E,10327023,南京财经大学,"""华为杯""第十三届全国研究生数学建模竞赛",待确认,low,35,74085,ok,2016年中国研究生数学建模竞赛优秀论文/E10327023.pdf,,
2016_E_E10357003_821c54b8,2016,E,10357003,安徽大学,（由组委会填写）,待确认,low,108,158802,ok,2016年中国研究生数学建模竞赛优秀论文/E10357003.pdf,,
2016_E_E10615007_90f05d8f,2016,E,10615007,青岛科技大学,（由组委会填写）,待确认,low,50,76512,ok,2016年中国研究生数学建模竞赛优秀论文/E10615007.pdf,,检测到广告/联系方式水印（未修改原文）
2017_A_A10252401_e8fcf0a6,2017,A,10252401,上海理工大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,39,36918,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文A题/A10252401.pdf,,
2017_A_A10254014_bf8b7269,2017,A,10254014,上海海事大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,77,71017,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文A题/A10254014.pdf,,
2017_A_A10286374_ba5dff1d,2017,A,10286374,东南大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,47,41143,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文A题/A10286374.pdf,,
2017_A_A10425002_6c49ffb8,2017,A,10425002,中国石油大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,52,61477,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文A题/A10425002.pdf,,
2017_A_A10700045_b1eff655,2017,A,10700045,西安理工大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,49,60874,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文A题/A10700045.pdf,,
2017_A_A80143001_d8cc0877,2017,A,80143001,中国科学院,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,66,59151,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文A题/A80143001.pdf,,
2017_B_B10183125_8f6f2035,2017,B,10183125,吉林大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,67,91971,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B10183125.pdf,,
2017_B_B10246049_b088c96c,2017,B,10246049,复旦大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,60,85919,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B10246049.pdf,,检测到广告/联系方式水印（未修改原文）
2017_B_B10280234_6cd974e4,2017,B,10280234,上海大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,46,53396,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B10280234.pdf,,
2017_B_B10614023_7e2b6277,2017,B,10614023,电子科技大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,75,103400,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B10614023.pdf,,检测到广告/联系方式水印（未修改原文）
2017_B_B10615020_29c5616a,2017,B,10615020,西南石油大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,54,81893,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B10615020.pdf,,
2017_B_B80143006_3ed07fb6,2017,B,80143006,中国科学院,（由组委会填写）,待确认,low,47,52191,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B80143006.pdf,,
2017_B_B80151002_3326a2b2,2017,B,80151002,中国科学院,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,53,76011,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B80151002.pdf,,
2017_B_B90105001_a9ba8f1b,2017,B,90105001,,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,46,62849,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文B题/B90105001.pdf,,
2017_C_C10004025_27f84171,2017,C,10004025,,"""r į""żoÃ ŭŶśĎ®Ôĺź。",待确认,low,66,109492,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文C题/C10004025.pdf,,检测到广告/联系方式水印（未修改原文）
2017_C_C10248117_7c00d4ef,2017,C,10248117,上海交通大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,25,32172,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文C题/C10248117.pdf,,
2017_C_C10617012_d65cf5de,2017,C,10617012,重庆邮电大学,（由组委会填写）,待确认,low,22,23893,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文C题/C10617012.pdf,,检测到广告/联系方式水印（未修改原文）
2017_C_C90005033_11011a03,2017,C,90005033,信息工程大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,43,66286,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文C题/C90005033.pdf,,
2017_C_CK0264_f4f6ab5a,2017,C,,上海财经大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,26,34159,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文C题/CK0264.pdf,,
2017_C_CK0723_2e3d3df6,2017,C,,厦门大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,52,87593,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文C题/CK0723.pdf,,
2017_D_D10247003_8b485c8d,2017,D,10247003,同济大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,62,76113,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/D10247003.pdf,,检测到广告/联系方式水印（未修改原文）
2017_D_D10252016_7a73dd47,2017,D,10252016,上海理工大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,45,73979,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/D10252016.pdf,,检测到广告/联系方式水印（未修改原文）
2017_D_D10532006_4ede866b,2017,D,10532006,湖南大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,42,52646,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/D10532006.pdf,,检测到广告/联系方式水印（未修改原文）
2017_D_D10701013_93d695fa,2017,D,10701013,西安电子科技大学,（由组委会填写）,待确认,low,95,116366,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/D10701013.pdf,,检测到广告/联系方式水印（未修改原文）
2017_D_D90005013_8745f088,2017,D,90005013,战略支援部队信息工程大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,47,55912,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/D90005013.pdf,,检测到广告/联系方式水印（未修改原文）
2017_D_DK0059_c726c68f,2017,D,,上海对外经贸大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,70,65858,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/DK0059.pdf,,
2017_D_DK0483_63852b38,2017,D,,中国科学技术大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,86,101608,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文D题/DK0483.pdf,,
2017_E_E10252101_19ddc5d2,2017,E,10252101,上海理工大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,31,74225,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/E10252101.pdf,,
2017_E_E10294008_5aa678d6,2017,E,10294008,河海大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,40,1993,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/E10294008.pdf,,
2017_E_E10426002_3e43fadd,2017,E,10426002,青岛科技大学,（由组委会填写）,待确认,low,47,95500,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/E10426002.pdf,,
2017_E_E10487018_4f7d0c90,2017,E,10487018,华中科技大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,43,70185,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/E10487018.pdf,,
2017_E_E10610009_91f8c0dc,2017,E,10610009,四川大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,30,47037,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/E10610009.pdf,,
2017_E_E90038022_ecb77b93,2017,E,90038022,海军工程大学,（由组委会填写）,待确认,low,47,72768,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/E90038022.pdf,,
2017_E_EK0411_93adcfdf,2017,E,,南京邮电大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,52,72180,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文E题/EK0411.pdf,,
2017_F_F10256001_c021d812,2017,F,10256001,上海电力学院,(由组委会填写),待确认,low,68,97303,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/F10256001.pdf,,
2017_F_F10294003_bdf3b1fe,2017,F,10294003,河海大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,50,69029,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/F10294003.pdf,,
2017_F_F10486024_7693bd1e,2017,F,10486024,武汉大学,（由组委会填写）,待确认,low,49,58294,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/F10486024.pdf,,
2017_F_F10703002_9fa064d1,2017,F,10703002,西安建筑科技大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,36,44973,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/F10703002.pdf,,
2017_F_F10710008_b1acabf8,2017,F,10710008,长安大学,（由组委会填写）,待确认,low,34,57919,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/F10710008.pdf,,
2017_F_F90005027_33d7ef74,2017,F,90005027,战略支援部队信息工程大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,54,112687,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/F90005027.pdf,,
2017_F_FK0263_43c27987,2017,F,,清华大学,"""华为杯""第十四届中国研究生数学建模竞赛",待确认,low,63,87266,ok,2017年中国研究生数学建模竞赛优秀论文/优秀论文F题/FK0263.pdf,,
2018_A_A18101830082,2018,A,18101830082,,“华为杯”第十五届中国研究生,待确认,low,45,53444,ok,2018年中国研究生数学建模竞赛优秀论文/A题/A18101830082.pdf,,
2018_A_A18102690160,2018,A,18102690160,大连理工大学,跳台跳水体型校正系数的建模分析,待确认,low,10,23660,ok,2018年中国研究生数学建模竞赛优秀论文/A题/A18102690160.pdf,,
2018_A_A18103000012,2018,A,18103000012,,“华为杯”第十五届中国研究生,待确认,low,36,43693,ok,2018年中国研究生数学建模竞赛优秀论文/A题/A18103000012.pdf,,检测到广告/联系方式水印（未修改原文）
2018_A_A18105000011,2018,A,18105000011,,“华为杯华为杯”第十五届中国研究生第十五届中国研究生,待确认,low,27,65931,ok,2018年中国研究生数学建模竞赛优秀论文/A题/A18105000011.pdf,,
2018_A_A18106150026,2018,A,18106150026,校西南石油大学,Ȱংၼ י ȱ ݾ ༈Ⴗ઀᎒खᆼ઱໶,待确认,low,32,36229,ok,2018年中国研究生数学建模竞赛优秀论文/A题/A18106150026.pdf,,
2018_A_A18900020063,2018,A,18900020063,,“华为杯”第十五届中国研究生,待确认,low,41,51265,ok,2018年中国研究生数学建模竞赛优秀论文/A题/A18900020063.pdf,,
2018_B_B18102520096,2018,B,18102520096,,第十五届中国研究生   “华为杯华为杯”第十五届中国研究生,待确认,low,49,46810,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18102520096.pdf,,
2018_B_B18102800030,2018,B,18102800030,上海大学,“华为杯”第十五届中国研究生,待确认,low,32,38551,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18102800030.pdf,,
2018_B_B18102840008,2018,B,18102840008,,“华为杯”第十五届中国研究生,待确认,low,38,44522,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18102840008.pdf,,
2018_B_B18102840019,2018,B,18102840019,,“华为杯”第十五届中国研究生,待确认,low,44,53475,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18102840019.pdf,,
2018_B_B18102860425,2018,B,18102860425,东南大学,Ȱংၼ י ȱ ݾ ༈Ⴗ઀᎒खᆼ઱໶,待确认,low,67,134737,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18102860425.pdf,,
2018_B_B18102930014,2018,B,18102930014,南京邮电大学,“华为杯”第十五届中国研究生,待确认,low,45,52251,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18102930014.pdf,,检测到广告/联系方式水印（未修改原文）
2018_B_B18106140049,2018,B,18106140049,,“华为杯”第十五届中国研究生,待确认,low,43,73541,ok,2018年中国研究生数学建模竞赛优秀论文/B题/B18106140049.pdf,,
2018_C_C18101830161,2018,C,18101830161,,“华为杯”第十五届中国研究生,待确认,low,59,81828,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18101830161.pdf,,检测到广告/联系方式水印（未修改原文）
2018_C_C18102720070,2018,C,18102720070,,“华为杯”第十五届中国研究生,待确认,low,46,67520,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18102720070.pdf,,检测到广告/联系方式水印（未修改原文）
2018_C_C18103570006,2018,C,18103570006,,“华为杯”第十五届中国研究生,待确认,low,60,75806,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18103570006.pdf,,检测到广告/联系方式水印（未修改原文）
2018_C_C18105320019,2018,C,18105320019,,“华为杯”第十五届中国研究生,待确认,low,42,69266,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18105320019.pdf,,检测到广告/联系方式水印（未修改原文）
2018_C_C18108560226,2018,C,18108560226,,“华为杯”第十五届中国研究生,待确认,low,46,64312,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18108560226.pdf,,检测到广告/联系方式水印（未修改原文）
2018_C_C18900450036,2018,C,18900450036,空军工程大学,“华为杯”第十五届中国研究生,待确认,low,83,152537,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18900450036.pdf,,
2018_C_C18910040046,2018,C,18910040046,,“华为杯”第十五届中国研究生,待确认,low,43,57724,ok,2018年中国研究生数学建模竞赛优秀论文/C题/C18910040046.pdf,,
2018_D_D18102480211,2018,D,18102480211,上海交通大学,“华为杯”第十五届中国研究生,待确认,low,73,60128,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18102480211.pdf,,
2018_D_D18104250046,2018,D,18104250046,,“华为杯”第十五届中国研究生,待确认,low,58,86110,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18104250046.pdf,,
2018_D_D18104910017,2018,D,18104910017,,中国研究生创新实践系列大赛,待确认,low,65,76220,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18104910017.pdf,,
2018_D_D18106110053,2018,D,18106110053,重庆大学,“华为杯”第十五届中国研究生,待确认,low,50,71459,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18106110053.pdf,,
2018_D_D18107010021,2018,D,18107010021,西安电子科技大学,“华为杯”第十五届中国研究生,待确认,low,44,74804,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18107010021.pdf,,
2018_D_D18108560125,2018,D,18108560125,,“华为杯华为杯”第十五届中国研究生第十五届中国研究生,待确认,low,60,92197,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18108560125.pdf,,
2018_D_D18116460078,2018,D,18116460078,,“华为杯”第十五届中国研究生,待确认,low,41,62278,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18116460078.pdf,,
2018_D_D18911010003,2018,D,18911010003,军事科学院,“华为杯”第十五届中国研究生,待确认,low,49,46573,ok,2018年中国研究生数学建模竞赛优秀论文/D题/D18911010003.pdf,,
2018_E_E18100700006,2018,E,18100700006,,“华为杯”第十五届中国研究生,待确认,low,37,42627,ok,2018年中国研究生数学建模竞赛优秀论文/E题/E18100700006.pdf,,检测到广告/联系方式水印（未修改原文）
2018_E_E18102690044,2018,E,18102690044,华东师范大学,“华为杯”第十五届中国研究生,待确认,low,37,52982,ok,2018年中国研究生数学建模竞赛优秀论文/E题/E18102690044.pdf,,检测到广告/联系方式水印（未修改原文）
2018_E_E18102700005,2018,E,18102700005,上海师范大学,“华为杯”第十五届中国研究生,待确认,low,37,47920,ok,2018年中国研究生数学建模竞赛优秀论文/E题/E18102700005.pdf,,
2018_E_E18102860271,2018,E,18102860271,,“华为杯”第十五届中国研究生,待确认,low,37,41210,ok,2018年中国研究生数学建模竞赛优秀论文/E题/E18102860271.pdf,,
2018_E_E18910160005,2018,E,18910160005,,“华为杯”第十五届全国研究生,待确认,low,34,50480,ok,2018年中国研究生数学建模竞赛优秀论文/E题/E18910160005.pdf,,
2018_F_F18100030032,2018,F,18100030032,,“华为杯”第十五届中国研究生,待确认,low,59,92595,ok,2018年中国研究生数学建模竞赛优秀论文/F题/F18100030032.pdf,,
2018_F_F18102470507,2018,F,18102470507,,“华为杯”第十五届中国研究生,待确认,low,73,118623,ok,2018年中国研究生数学建模竞赛优秀论文/F题/F18102470507.pdf,,
2018_F_F18104860073,2018,F,18104860073,,“华为杯”第十五届中国研究生,待确认,low,38,73521,ok,2018年中国研究生数学建模竞赛优秀论文/F题/F18104860073.pdf,,
2018_F_F18105610030,2018,F,18105610030,,“华为杯”第十五届中国研究生,待确认,low,56,64206,ok,2018年中国研究生数学建模竞赛优秀论文/F题/F18105610030.pdf,,
2018_F_F18107010037,2018,F,18107010037,,“华为杯”第十五届中国研究生,待确认,low,29,36938,ok,2018年中国研究生数学建模竞赛优秀论文/F题/F18107010037.pdf,,
2018_F_F18900020072,2018,F,18900020072,国防科技大学,“华为杯”第十五届中国研究生,待确认,low,43,61636,ok,2018年中国研究生数学建模竞赛优秀论文/F题/F18900020072.pdf,,检测到广告/联系方式水印（未修改原文）
2019_A_A19100030004,2019,A,19100030004,校清华大学,中国研究生创新实践系列大赛,待确认,low,38,59609,ok,2019年中国研究生数学建模竞赛优秀论文/A19100030004.pdf,,
2019_A_A19100270008,2019,A,19100270008,校北京师范大学,学  校北京师范大学,待确认,low,41,34925,ok,2019年中国研究生数学建模竞赛优秀论文/A19100270008.pdf,,
2019_A_A19102460049,2019,A,19102460049,复旦大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,30,32095,ok,2019年中国研究生数学建模竞赛优秀论文/A19102460049.pdf,,
2019_A_A19102690029,2019,A,19102690029,华东师范大学,中国研究生创新实践系列大赛,待确认,low,32,42798,ok,2019年中国研究生数学建模竞赛优秀论文/A19102690029.pdf,,
2019_A_A19103580027,2019,A,19103580027,中国科学技术大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,42,57888,ok,2019年中国研究生数学建模竞赛优秀论文/A19103580027.pdf,,检测到广告/联系方式水印（未修改原文）
2019_B_B19100030006,2019,B,19100030006,清华大学,中国研究生创新实践系列大赛,待确认,low,35,33580,ok,2019年中国研究生数学建模竞赛优秀论文/B19100030006.pdf,,检测到广告/联系方式水印（未修改原文）
2019_B_B19102690067,2019,B,19102690067,华东师范大学,中国研究生创新实践系列大赛,待确认,low,47,60102,ok,2019年中国研究生数学建模竞赛优秀论文/B19102690067.pdf,,检测到广告/联系方式水印（未修改原文）
2019_B_B19102880053,2019,B,19102880053,南京理工大学,中国研究生创新实践系列大赛,待确认,low,24,27462,ok,2019年中国研究生数学建模竞赛优秀论文/B19102880053.pdf,,
2019_B_B19910360003,2019,B,19910360003,航天工程大学,中国研究生创新实践系列大赛,待确认,low,40,61425,ok,2019年中国研究生数学建模竞赛优秀论文/B19910360003.pdf,,检测到广告/联系方式水印（未修改原文）
2019_C_C19100030017,2019,C,19100030017,清华大学,中国研究生创新实践系列大赛,待确认,low,40,54450,ok,2019年中国研究生数学建模竞赛优秀论文/C19100030017.pdf,,
2019_C_C19102480006,2019,C,19102480006,上海交通大学,中国研究生创新实践系列大赛,待确认,low,69,66944,ok,2019年中国研究生数学建模竞赛优秀论文/C19102480006.pdf,,
2019_C_C19102840053,2019,C,19102840053,南京大学,中国研究生创新实践系列大赛,待确认,low,70,91655,ok,2019年中国研究生数学建模竞赛优秀论文/C19102840053.pdf,,
2019_C_C19104220023,2019,C,19104220023,山东大学,中国研究生创新实践系列大赛,待确认,low,45,60968,ok,2019年中国研究生数学建模竞赛优秀论文/C19104220023.pdf,,
2019_C_C19910040006,2019,C,19910040006,陆军工程大学,中国研究生创新实践系列大赛,待确认,low,52,65023,ok,2019年中国研究生数学建模竞赛优秀论文/C19910040006.pdf,,
2019_D_D19100010050,2019,D,19100010050,校北京大学,学  校北京大学,待确认,low,52,60555,ok,2019年中国研究生数学建模竞赛优秀论文/D19100010050.pdf,,
2019_D_D19102470244,2019,D,19102470244,同济大学,中国研究生创新实践系列大赛,待确认,low,45,57893,ok,2019年中国研究生数学建模竞赛优秀论文/D19102470244.pdf,,
2019_D_D19102860085,2019,D,19102860085,东南大学,中国研究生创新实践系列大赛,待确认,low,32,36805,ok,2019年中国研究生数学建模竞赛优秀论文/D19102860085.pdf,,
2019_D_D19103860074,2019,D,19103860074,福州大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,44,67363,ok,2019年中国研究生数学建模竞赛优秀论文/D19103860074.pdf,,
2019_D_D19105320030,2019,D,19105320030,湖南大学,中国研究生创新实践系列大赛,待确认,low,51,76982,ok,2019年中国研究生数学建模竞赛优秀论文/D19105320030.pdf,,
2019_E_E19102470046,2019,E,19102470046,同济大学,中国研究生创新实践系列大赛,待确认,low,89,103515,ok,2019年中国研究生数学建模竞赛优秀论文/E19102470046.pdf,,检测到广告/联系方式水印（未修改原文）
2019_E_E19102540248,2019,E,19102540248,上海海事大学,中国研究生创新实践系列大赛,待确认,low,75,100590,ok,2019年中国研究生数学建模竞赛优秀论文/E19102540248.pdf,,检测到广告/联系方式水印（未修改原文）
2019_E_E19102840016,2019,E,19102840016,南京大学,中国研究生创新实践系列大赛,待确认,low,61,59909,ok,2019年中国研究生数学建模竞赛优秀论文/E19102840016.pdf,,检测到广告/联系方式水印（未修改原文）
2019_E_E19103530011,2019,E,19103530011,浙江工商大学,中国研究生创新实践系列大赛,待确认,low,59,63130,ok,2019年中国研究生数学建模竞赛优秀论文/E19103530011.pdf,,检测到广告/联系方式水印（未修改原文）
2019_E_E19106180041,2019,E,19106180041,重庆交通大学,中国研究生创新实践系列大赛,待确认,low,57,63132,ok,2019年中国研究生数学建模竞赛优秀论文/E19106180041.pdf,,
2019_F_F19102510081,2019,F,19102510081,华东理工大学,中国研究生创新实践系列大赛,待确认,low,40,45456,ok,2019年中国研究生数学建模竞赛优秀论文/F19102510081.pdf,,
2019_F_F19102690110,2019,F,19102690110,校华东师范大学,᎒खᆼ઱໶ۺᅐ༏ਯქ௜ບ,待确认,low,24,27669,ok,2019年中国研究生数学建模竞赛优秀论文/F19102690110.pdf,,
2019_F_F19103360018,2019,F,19103360018,杭州电子科技大学,中国研究生创新实践系列大赛,待确认,low,79,139365,ok,2019年中国研究生数学建模竞赛优秀论文/F19103360018.pdf,,
2019_F_F19103360033,2019,F,19103360033,杭州电子科技大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,34,39636,ok,2019年中国研究生数学建模竞赛优秀论文/F19103360033.pdf,,
2019_F_F19910020011,2019,F,19910020011,国防科技大学,中国研究生创新实践系列大赛,待确认,low,48,62979,ok,2019年中国研究生数学建模竞赛优秀论文/F19910020011.pdf,,
2020_A_A20102460127,2020,A,20102460127,校复旦大学,中国研究生创新实践系列大赛,待确认,low,40,46161,ok,2020年中国研究生数学建模竞赛优秀论文/A20102460127.pdf,,
2020_A_A20102480161,2020,A,20102480161,上海交通大学,中国研究生创新实践系列大赛,待确认,low,35,42570,ok,2020年中国研究生数学建模竞赛优秀论文/A20102480161.pdf,,检测到广告/联系方式水印（未修改原文）
